artistID	name
2738	Aosoth
2739	Hour of Penance
2740	Glorior Belli
2741	Akercocke
2742	Aeon
2743	Decapitated
2744	Morbosidad
2745	Vader
2746	Nightbringer
2747	Merrimack
2748	Ulcerate
2749	Anata
2750	Teratism
2751	Russian Circles
2752	Blut aus Nord
2753	Le Scrawl
2754	Dark Funeral
2755	dredg
2756	Unholy Matrimony
2757	Malfeitor
2758	Cryptopsy
2759	Arkhon Infaustus
2760	Lita Ford
2761	Vains of Jenna
2762	Vixen
2763	Lenny Kravitz
2764	Hanoi Rocks
2765	Sixx:A.M.
2766	Janis Joplin
2767	Whitesnake
2768	Joan Jett and the Blackhearts
2769	Velvet Revolver
2770	CRASHDÏET
2771	Slash's Snakepit
2772	Cheap Trick
2773	THE PARANOID
2774	Alter Bridge
2775	Izzy Stradlin
2776	Sweet
2777	Mr. Big
2778	F.T Island
2779	f(x)
2780	이효리
2781	High School Musical
2782	현아
2783	MBLAQ
2784	손담비
2785	Shy'm
2786	ZE:A
2787	이정현
2788	黒木メイサ
2789	Claude Kelly
2790	Distance
2791	Xploding Plastix
2792	Callisto
2793	Dub FX
2794	Little Barrie
2795	Maxïmo Park
2796	Superturbo
2797	Cult of Luna
2798	The Bloody Beetroots
2799	Plastician
2800	Sakura
2801	The Dead Weather
2802	Fuzzy Pets
2803	Eagles of Death Metal
2804	Paul Kalkbrenner
2805	Portland Cello Project
2806	The White Trainers Community
2807	8th
2808	Red Sparowes
2809	Flobots
2810	Kap Bambino
2811	The Dust Brothers
2812	Черная Экономика
2813	Blind Sinners
2814	Lynyrd Skynyrd
2815	Serj Tankian
2816	Scars on Broadway
2817	The Reign Of Kindo
2818	Manowar
2819	Automatic Loveletter
2820	Dashboard Confessional
2821	Gym Class Heroes
2822	Stevie Ray Vaughan
2823	Trapt
2824	Tuatha De Danann
2825	Closure In Moscow
2826	Nonpoint
2827	Emarosa
2828	Ultraje a Rigor
2829	The Scorpions
2830	Underoath
2831	Powerman 5000
2832	Jim Sturgess
2833	Thin Lizzy
2834	Free
2835	Cream
2836	Night Ranger
2837	Donovan
2838	Jace Everett
2839	Warrant
2840	Jim Sturgess & Joe Anderson
2841	Rod Stewart
2842	Dudley Taft
2843	Kirk Fletcher
2844	Stevie Ray Vaughan and Double Trouble
2845	Anders Osborne
2846	Curtis Salgado
2847	Lance Lopez
2848	Andy Egert Blues Band
2849	Canned Heat
2850	Jeff Beck with Terry Bozzio and Tony Hymas
2851	Rory Gallagher
2852	Tab Benoit
2853	Joe Bonamassa
2854	Eric Jerardi
2855	Rusty Zinn
2856	Ann Rabson
2857	Wes Jeans
2858	Finis Tasby
2859	Ace Moreland
2860	The Beat Daddys
2861	Texas Red
2862	Devon Allman's Honeytribe
2863	John Mayall & The Bluesbreakers Featuring Buddy Guy
2864	MORBLUS - Funky Blues Band
2865	John Lyons Band
2866	The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan
2867	Dennis Gruenling
2868	Elvin Bishop, George Thorogood
2869	Chris Dair
2870	Rod Piazza & The Blues Instigators
2871	Bobby Greenshoes Parker
2872	GT & The Bandits
2873	Van Morrison
2874	Buddy Guy
2875	Peter Green
2876	Albert Collins
2877	Tutu Jones
2878	Humble Pie
2879	The Animals
2880	Shakin' Stevens
2881	ZZ Top
2882	Buddy Holly
2883	Chino XL
2884	Stack Bundles
2885	P. Diddy
2886	"Royce da 5'9"""
2887	Redman
2888	Large Professor
2889	Canibus
2890	Cam'ron
2891	EPMD
2892	Aries Spears
2893	Joe Budden
2894	Ras Kass
2895	Kool G Rap
2896	Lloyd Banks
2897	The Diplomats
2898	KMD
2899	Busta Rhymes
2900	Juelz Santana & Lil Wayne
2901	Ghostface Killah
2902	LL Cool J
2903	Lupe Fiasco
2904	G-Unit
2905	O.C.
2906	Main Source
2907	Jadakiss
2908	Uncle Murda
2909	Eric B. & Rakim
2910	Big Punisher
2911	Talib Kweli
2912	Skee-Lo
2913	Five Star
2914	Milk Inc.
2915	Iris
2916	A Flock of Seagulls
2917	Naked Eyes
2918	Echo & The Bunnymen
2919	JLS
2920	Dead by April
2921	Hinder
2922	Kiana
2923	Twisted Method
2924	Machinae Supremacy
2925	Dommin
2926	Tread
2927	Destrophy
2928	Engel
2929	Saidian
2930	Blowsight
2931	All Ends
2932	Azam Ali
2933	myGRAIN
2934	Ambeon
2935	Bury Your Dead
2936	Adema
2937	Queen of the damned ost
2938	The Cyan Velvet Project
2939	Eyes Set to Kill
2940	Renegade Five
2941	Pain
2942	Devin Townsend Project
2943	Norther
2944	Strapping Young Lad
2945	The Devin Townsend Band
2946	Insomnium
2947	Murderdolls
2948	Elias Viljanen
2949	Wintersun
2950	Hypocrisy
2951	Animals as Leaders
2952	Star One
2953	Dokken
2954	Skyfire
2955	Firewind
2956	Chamillionaire
2957	Kris Allen
2958	Dead by Sunrise
2959	Jessica Andrews
2960	Cassie Steele
2961	Christina Perri
2962	The Band Perry
2963	Detonautas Roque Clube
2964	Claudia Leitte
2965	Hannah Montana ft. Jonas Brothers
2966	Rosa De Saron
2967	HEVO84
2968	Maria Gadú
2969	Rihanna (feat. Drake)
2970	Shontelle
2971	Fats Waller
2972	Bix Beiderbecke
2973	Lionel Hampton
2974	Sidney Bechet
2975	Chick Webb
2976	Uncle Dave Macon
2977	Charlie Christian
2978	Slim Gaillard
2979	Wynonie Harris
2980	Doc Watson
2981	The Carter Family
2982	Fletcher Henderson
2983	Duke Ellington
2984	Sonny Rollins
2985	Louis Jordan
2986	Slim & Slam
2987	Iftin
2988	Cab Calloway
2989	Jack Teagarden
2990	Drum Rudiments
2991	The Stooges
2992	Count Basie
2993	Jimmie Lunceford
2994	Milton
2995	Benny Goodman
2996	Jimmie Rodgers
2997	Eddie Bo
2998	Botswana Music Guitar
2999	Louis Armstrong
